N,lr,sr,KL_mean,KL_std,entropy_mean,entropy_std
500,0.91,0.9,0.6000839871636371,0.7275968553940447,4.750331536372673,0.13765713778467328
500,0.91,1.0,0.73335572656464,0.6946149341650312,4.803525574492651,0.14438303883199566
500,0.91,1.1,0.9134511581122495,0.8128947018162068,4.831173010479895,0.13911565937112963
500,0.91,1.2,0.8017701981949082,0.6714263776354124,4.821279837280575,0.14300504297482988
500,0.9400000000000001,0.8,0.3667570400302902,0.6018428190787518,4.67891934233482,0.1360277142351702
500,0.9400000000000001,0.9,0.5978078556982048,0.7119507171506922,4.7553083376796135,0.14127434830083216
500,0.9400000000000001,1.0,0.42101445017849365,0.44599687848154373,4.739052407909967,0.11944325941530404
500,0.9400000000000001,1.1,0.5159511219782522,0.5600084403525583,4.759062710200795,0.13300906182736977
500,0.9400000000000001,1.2,0.6081562910262147,0.6180462105406462,4.786282113856876,0.13663850967856897
500,0.9700000000000001,0.8,0.2162575785162493,0.3826876543426302,4.65178512489591,0.11531232576160873
500,0.9700000000000001,0.9,0.26033115582958577,0.4630897091078749,4.683188150261123,0.11755949713854182
500,0.9700000000000001,1.0,0.24989994313889166,0.37114771574327404,4.6886852299019175,0.12095288659203605
500,0.9700000000000001,1.1,0.3783247246588369,0.4545368090785129,4.720848928924143,0.13718712724715015
500,0.9700000000000001,1.2,0.32061391775755743,0.513420254156432,4.706487813432155,0.13111406531782566
500,1.0,0.8,0.03059743974032806,0.06985611125988313,4.575708549697886,0.07736898740920395
500,1.0,0.9,0.05316649478846568,0.11917716200232387,4.59667727844893,0.08557725542177423
500,1.0,1.0,0.08847193389527373,0.209450031715473,4.61607890361744,0.10105625406885654
500,1.0,1.1,0.07808231617192347,0.17140829864409843,4.607422892308828,0.1066643030318944
500,1.0,1.2,0.14142289324853166,0.2729130646759771,4.633289519349479,0.1286417739216556
600,0.85,0.8,0.508032450694218,0.5753521203274978,4.703447925756559,0.12403993848674301
600,0.85,0.9,0.7100099706487302,0.5696031206736396,4.782442944153013,0.10959012591216988
600,0.85,1.0,0.9131274681197274,0.8237901129908305,4.813128372444679,0.1435914236121882
